 written on 11Jul2025 at 20:42:38 
           4
        1957
   -5   -5    7    2    2   -0.004200   -0.000000
   -5   -5    7    3    2    0.000281   -0.000000
   -5   -5    7    4    2    0.000281   -0.000000
   -5   -5    7    1    3    0.000679   -0.000000
   -5   -5    7    2    3    0.000281    0.000000
   -5   -5    7    3    3   -0.004200   -0.000000
   -5   -5    7    4    3    0.000281    0.000000
   -5   -5    7    1    4    0.000679    0.000000
   -5   -5    7    2    4    0.000281    0.000000
   -5   -5    7    3    4    0.000281   -0.000000
   -5   -5    7    4    4   -0.004200    0.000000
   -5   -4    2    1    1    0.000370   -0.000000
   -5   -4    2    2    1    0.003213   -0.000000
   -5   -4    2    3    1   -0.000175    0.000000
   -5   -4    2    4    1    0.001724   -0.000000
   -5   -4    2    1    2   -0.003213   -0.000000
   -5   -4    2    2    2    0.001354   -0.000000
   -5   -4    2    3    2    0.000925    0.000000
   -5   -4    2    4    2    0.001141   -0.000000
   -5   -4    2    1    3    0.000175    0.000000
   -5   -4    2    2    3    0.000925   -0.000000
   -5   -4    2    3    3   -0.000341   -0.000000
   -5   -4    2    4    3   -0.002023   -0.000000
   -5   -4    2    1    4   -0.001724   -0.000000
   -5   -4    2    2    4    0.001141    0.000000
   -5   -4    2    3    4   -0.002023    0.000000
   -5   -4    2    4    4    0.000701    0.000000
   -5   -4    3    1    1   -0.001724   -0.000000
   -5   -4    3    2    1   -0.000035    0.000000
   -5   -4    3    3    1    0.000227   -0.000000
   -5   -4    3    4    1   -0.000214    0.000000
   -5   -4    3    1    2    0.000035    0.000000
   -5   -4    3    2    2    0.001274   -0.000000
   -5   -4    3    3    2   -0.000361   -0.000000
   -5   -4    3    4    2   -0.001369   -0.000000
   -5   -4    3    1    3   -0.000227   -0.000000
   -5   -4    3    2    3   -0.000361    0.000000
   -5   -4    3    3    3   -0.000708   -0.000000
   -5   -4    3    4    3    0.000061   -0.000000
   -5   -4    3    1    4    0.000214    0.000000
   -5   -4    3    2    4   -0.001369    0.000000
   -5   -4    3    3    4    0.000061    0.000000
   -5   -4    3    4    4   -0.003600    0.000000
   -5   -4    4    1    1   -0.000539    0.000000
   -5   -4    4    2    1   -0.001931   -0.000000
   -5   -4    4    3    1    0.000094   -0.000000
   -5   -4    4    4    1    0.001850   -0.000000
   -5   -4    4    1    2    0.001931   -0.000000
   -5   -4    4    2    2   -0.006993   -0.000000
   -5   -4    4    3    2   -0.000244   -0.000000
   -5   -4    4    4    2   -0.001642    0.000000
   -5   -4    4    1    3   -0.000094   -0.000000
   -5   -4    4    2    3   -0.000244    0.000000
   -5   -4    4    3    3    0.004599    0.000000
   -5   -4    4    4    3   -0.000824    0.000000
   -5   -4    4    1    4   -0.001850   -0.000000
   -5   -4    4    2    4   -0.001642   -0.000000
   -5   -4    4    3    4   -0.000824   -0.000000
   -5   -4    4    4    4    0.001082    0.000000
   -5   -4    5    1    1   -0.001406   -0.000000
   -5   -4    5    2    1   -0.001026   -0.000000
   -5   -4    5    3    1    0.000071   -0.000000
   -5   -4    5    4    1   -0.001565    0.000000
   -5   -4    5    1    2    0.001026   -0.000000
   -5   -4    5    2    2    0.003472   -0.000000
   -5   -4    5    3    2    0.000763   -0.000000
   -5   -4    5    4    2    0.000084   -0.000000
   -5   -4    5    1    3   -0.000071   -0.000000
   -5   -4    5    2    3    0.000763    0.000000
   -5   -4    5    3    3   -0.001061    0.000000
   -5   -4    5    4    3    0.001420    0.000000
   -5   -4    5    1    4    0.001565    0.000000
   -5   -4    5    2    4    0.000084    0.000000
   -5   -4    5    3    4    0.001420   -0.000000
   -5   -4    5    4    4   -0.001179   -0.000000
   -5   -4    6    1    1    0.000004   -0.000000
   -5   -4    6    2    1   -0.000692    0.000000
   -5   -4    6    3    1   -0.001465   -0.000000
   -5   -4    6    4    1   -0.000264   -0.000000
   -5   -4    6    1    2    0.000692    0.000000
   -5   -4    6    2    2   -0.000321   -0.000000
   -5   -4    6    3    2    0.000123   -0.000000
   -5   -4    6    4    2    0.003630    0.000000
   -5   -4    6    1    3    0.001465   -0.000000
   -5   -4    6    2    3    0.000123    0.000000
   -5   -4    6    3    3    0.001793    0.000000
   -5   -4    6    4    3   -0.000651   -0.000000
   -5   -4    6    1    4    0.000264   -0.000000
   -5   -4    6    2    4    0.003630   -0.000000
   -5   -4    6    3    4   -0.000651    0.000000
   -5   -4    6    4    4    0.001200   -0.000000
   -5   -4    7    1    1   -0.002273    0.000000
   -5   -4    7    2    1   -0.000329    0.000000
   -5   -4    7    3    1   -0.000329    0.000000
   -5   -4    7    4    1   -0.002929   -0.000000
   -5   -4    7    1    2    0.000329    0.000000
   -5   -4    7    2    2    0.000086    0.000000
   -5   -4    7    3    2   -0.001875   -0.000000
   -5   -4    7    4    2    0.000983    0.000000
   -5   -4    7    1    3    0.000329    0.000000
   -5   -4    7    2    3   -0.001875    0.000000
   -5   -4    7    3    3    0.000086   -0.000000
   -5   -4    7    4    3    0.000983    0.000000
   -5   -4    7    1    4    0.002929   -0.000000
   -5   -4    7    2    4    0.000983   -0.000000
   -5   -4    7    3    4    0.000983   -0.000000
   -5   -4    7    4    4   -0.000144   -0.000000
   -5   -3    1    1    1   -0.002550    0.000000
   -5   -3    1    2    1   -0.004317    0.000000
   -5   -3    1    3    1   -0.002174    0.000000
   -5   -3    1    4    1   -0.004873   -0.000000
   -5   -3    1    1    2    0.004317    0.000000
   -5   -3    1    2    2    0.000974   -0.000000
   -5   -3    1    3    2    0.000123    0.000000
   -5   -3    1    4    2   -0.001091   -0.000000
   -5   -3    1    1    3    0.002174    0.000000
   -5   -3    1    2    3    0.000123   -0.000000
   -5   -3    1    3    3   -0.001181   -0.000000
   -5   -3    1    4    3   -0.001540    0.000000
   -5   -3    1    1    4    0.004873   -0.000000
   -5   -3    1    2    4   -0.001091    0.000000
   -5   -3    1    3    4   -0.001540   -0.000000
   -5   -3    1    4    4   -0.002227    0.000000
   -5   -3    2    1    1    0.001811    0.000000
   -5   -3    2    2    1    0.000085   -0.000000
   -5   -3    2    3    1    0.000440   -0.000000
   -5   -3    2    4    1    0.000803   -0.000000
   -5   -3    2    1    2   -0.000085   -0.000000
   -5   -3    2    2    2    0.000881   -0.000000
   -5   -3    2    3    2    0.002906    0.000000
   -5   -3    2    4    2    0.000186   -0.000000
   -5   -3    2    1    3   -0.000440   -0.000000
   -5   -3    2    2    3    0.002906   -0.000000
   -5   -3    2    3    3   -0.001171    0.000000
   -5   -3    2    4    3   -0.002565    0.000000
   -5   -3    2    1    4   -0.000803   -0.000000
   -5   -3    2    2    4    0.000186    0.000000
   -5   -3    2    3    4   -0.002565   -0.000000
   -5   -3    2    4    4    0.004009   -0.000000
   -5   -3    3    1    1    0.000807    0.000000
   -5   -3    3    2    1    0.001080    0.000000
   -5   -3    3    3    1    0.000685   -0.000000
   -5   -3    3    4    1    0.000047    0.000000
   -5   -3    3    1    2   -0.001080    0.000000
   -5   -3    3    2    2   -0.003487   -0.000000
   -5   -3    3    3    2   -0.000262   -0.000000
   -5   -3    3    4    2    0.003580   -0.000000
   -5   -3    3    1    3   -0.000685   -0.000000
   -5   -3    3    2    3   -0.000262    0.000000
   -5   -3    3    3    3   -0.004910    0.000000
   -5   -3    3    4    3    0.000475    0.000000
   -5   -3    3    1    4   -0.000047    0.000000
   -5   -3    3    2    4    0.003580    0.000000
   -5   -3    3    3    4    0.000475   -0.000000
   -5   -3    3    4    4    0.004865   -0.000000
   -5   -3    4    1    1    0.002560   -0.000000
   -5   -3    4    2    1    0.002095   -0.000000
   -5   -3    4    3    1   -0.000846    0.000000
   -5   -3    4    4    1   -0.000142    0.000000
   -5   -3    4    1    2   -0.002095   -0.000000
   -5   -3    4    2    2   -0.003977   -0.000000
   -5   -3    4    3    2   -0.000528   -0.000000
   -5   -3    4    4    2    0.003441    0.000000
   -5   -3    4    1    3    0.000846    0.000000
   -5   -3    4    2    3   -0.000528    0.000000
   -5   -3    4    3    3    0.002723    0.000000
   -5   -3    4    4    3   -0.001596    0.000000
   -5   -3    4    1    4    0.000142    0.000000
   -5   -3    4    2    4    0.003441   -0.000000
   -5   -3    4    3    4   -0.001596   -0.000000
   -5   -3    4    4    4   -0.000136   -0.000000
   -5   -3    5    1    1    0.001274   -0.000000
   -5   -3    5    2    1    0.000295    0.000000
   -5   -3    5    3    1    0.000171    0.000000
   -5   -3    5    4    1    0.000943    0.000000
   -5   -3    5    1    2   -0.000295    0.000000
   -5   -3    5    2    2   -0.002896   -0.000000
   -5   -3    5    3    2   -0.002497   -0.000000
   -5   -3    5    4    2   -0.000913   -0.000000
   -5   -3    5    1    3   -0.000171    0.000000
   -5   -3    5    2    3   -0.002497    0.000000
   -5   -3    5    3    3    0.004084    0.000000
   -5   -3    5    4    3   -0.001028   -0.000000
   -5   -3    5    1    4   -0.000943    0.000000
   -5   -3    5    2    4   -0.000913    0.000000
   -5   -3    5    3    4   -0.001028    0.000000
   -5   -3    5    4    4   -0.000745    0.000000
   -5   -3    6    1    1   -0.003121   -0.000000
   -5   -3    6    2    1    0.001557   -0.000000
   -5   -3    6    3    1    0.001553    0.000000
   -5   -3    6    4    1   -0.000281    0.000000
   -5   -3    6    1    2   -0.001557   -0.000000
   -5   -3    6    2    2   -0.000807   -0.000000
   -5   -3    6    3    2   -0.003966   -0.000000
   -5   -3    6    4    2   -0.000700    0.000000
   -5   -3    6    1    3   -0.001553    0.000000
   -5   -3    6    2    3   -0.003966    0.000000
   -5   -3    6    3    3    0.004215   -0.000000
   -5   -3    6    4    3   -0.001272    0.000000
   -5   -3    6    1    4    0.000281    0.000000
   -5   -3    6    2    4   -0.000700   -0.000000
   -5   -3    6    3    4   -0.001272   -0.000000
   -5   -3    6    4    4   -0.000163    0.000000
   -5   -3    7    1    1   -0.000070    0.000000
   -5   -3    7    2    1    0.000174    0.000000
   -5   -3    7    3    1    0.000174    0.000000
   -5   -3    7    4    1    0.000450    0.000000
   -5   -3    7    1    2   -0.000174    0.000000
   -5   -3    7    2    2   -0.001678   -0.000000
   -5   -3    7    3    2    0.003019    0.000000
   -5   -3    7    4    2   -0.001959    0.000000
   -5   -3    7    1    3   -0.000174    0.000000
   -5   -3    7    2    3    0.003019   -0.000000
   -5   -3    7    3    3   -0.001678   -0.000000
   -5   -3    7    4    3   -0.001959    0.000000
   -5   -3    7    1    4   -0.000450    0.000000
   -5   -3    7    2    4   -0.001959   -0.000000
   -5   -3    7    3    4   -0.001959   -0.000000
   -5   -3    7    4    4    0.003838   -0.000000
   -5   -2    0    1    1    0.000522    0.000000
   -5   -2    0    2    1    0.001498    0.000000
   -5   -2    0    3    1   -0.000166   -0.000000
   -5   -2    0    4    1    0.001157    0.000000
   -5   -2    0    1    2   -0.001498    0.000000
   -5   -2    0    2    2   -0.002396   -0.000000
   -5   -2    0    3    2   -0.001262    0.000000
   -5   -2    0    4    2   -0.000156   -0.000000
   -5   -2    0    1    3    0.000166   -0.000000
   -5   -2    0    2    3   -0.001262   -0.000000
   -5   -2    0    3    3    0.002511    0.000000
   -5   -2    0    4    3   -0.000867   -0.000000
   -5   -2    0    1    4   -0.001157    0.000000
   -5   -2    0    2    4   -0.000156    0.000000
   -5   -2    0    3    4   -0.000867    0.000000
   -5   -2    0    4    4    0.002966   -0.000000
   -5   -2    1    1    1    0.006592   -0.000000
   -5   -2    1    2    1   -0.004754   -0.000000
   -5   -2    1    3    1    0.001818    0.000000
   -5   -2    1    4    1   -0.001948    0.000000
   -5   -2    1    1    2    0.004754   -0.000000
   -5   -2    1    2    2    0.001281   -0.000000
   -5   -2    1    3    2   -0.000046    0.000000
   -5   -2    1    4    2    0.001389   -0.000000
   -5   -2    1    1    3   -0.001818    0.000000
   -5   -2    1    2    3   -0.000046   -0.000000
   -5   -2    1    3    3    0.002534    0.000000
   -5   -2    1    4    3    0.000816    0.000000
   -5   -2    1    1    4    0.001948    0.000000
   -5   -2    1    2    4    0.001389    0.000000
   -5   -2    1    3    4    0.000816   -0.000000
   -5   -2    1    4    4    0.001351    0.000000
   -5   -2    2    1    1    0.000202   -0.000000
   -5   -2    2    2    1    0.003100   -0.000000
   -5   -2    2    3    1   -0.000329    0.000000
   -5   -2    2    4    1    0.001223    0.000000
   -5   -2    2    1    2   -0.003100   -0.000000
   -5   -2    2    2    2    0.002635   -0.000000
   -5   -2    2    3    2   -0.001492    0.000000
   -5   -2    2    4    2   -0.000265    0.000000
   -5   -2    2    1    3    0.000329    0.000000
   -5   -2    2    2    3   -0.001492   -0.000000
   -5   -2    2    3    3    0.004335   -0.000000
   -5   -2    2    4    3    0.000576    0.000000
   -5   -2    2    1    4   -0.001223    0.000000
   -5   -2    2    2    4   -0.000265   -0.000000
   -5   -2    2    3    4    0.000576   -0.000000
   -5   -2    2    4    4   -0.005459    0.000000
   -5   -2    3    1    1   -0.003237   -0.000000
   -5   -2    3    2    1    0.004469    0.000000
   -5   -2    3    3    1   -0.000368    0.000000
   -5   -2    3    4    1   -0.001109    0.000000
   -5   -2    3    1    2   -0.004469    0.000000
   -5   -2    3    2    2   -0.005252   -0.000000
   -5   -2    3    3    2   -0.002779    0.000000
   -5   -2    3    4    2    0.000152   -0.000000
   -5   -2    3    1    3    0.000368    0.000000
   -5   -2    3    2    3   -0.002779   -0.000000
   -5   -2    3    3    3    0.001457    0.000000
   -5   -2    3    4    3    0.000064   -0.000000
   -5   -2    3    1    4    0.001109    0.000000
   -5   -2    3    2    4    0.000152    0.000000
   -5   -2    3    3    4    0.000064    0.000000
   -5   -2    3    4    4   -0.000814    0.000000
   -5   -2    4    1    1    0.000558    0.000000
   -5   -2    4    2    1   -0.000561    0.000000
   -5   -2    4    3    1    0.001014    0.000000
   -5   -2    4    4    1   -0.000396    0.000000
   -5   -2    4    1    2    0.000561    0.000000
   -5   -2    4    2    2    0.004422    0.000000
   -5   -2    4    3    2   -0.002711   -0.000000
   -5   -2    4    4    2    0.000534    0.000000
   -5   -2    4    1    3   -0.001014    0.000000
   -5   -2    4    2    3   -0.002711    0.000000
   -5   -2    4    3    3   -0.000485    0.000000
   -5   -2    4    4    3   -0.000496   -0.000000
   -5   -2    4    1    4    0.000396    0.000000
   -5   -2    4    2    4    0.000534   -0.000000
   -5   -2    4    3    4   -0.000496    0.000000
   -5   -2    4    4    4    0.001147   -0.000000
   -5   -2    5    1    1   -0.001978    0.000000
   -5   -2    5    2    1   -0.000344    0.000000
   -5   -2    5    3    1    0.002487    0.000000
   -5   -2    5    4    1    0.000385   -0.000000
   -5   -2    5    1    2    0.000344    0.000000
   -5   -2    5    2    2   -0.001472    0.000000
   -5   -2    5    3    2    0.001129   -0.000000
   -5   -2    5    4    2   -0.000832    0.000000
   -5   -2    5    1    3   -0.002487    0.000000
   -5   -2    5    2    3    0.001129    0.000000
   -5   -2    5    3    3   -0.006207   -0.000000
   -5   -2    5    4    3   -0.000606   -0.000000
   -5   -2    5    1    4   -0.000385   -0.000000
   -5   -2    5    2    4   -0.000832   -0.000000
   -5   -2    5    3    4   -0.000606    0.000000
   -5   -2    5    4    4    0.004117   -0.000000
   -5   -2    6    1    1    0.000703    0.000000
   -5   -2    6    2    1    0.000962   -0.000000
   -5   -2    6    3    1   -0.000143   -0.000000
   -5   -2    6    4    1    0.000339   -0.000000
   -5   -2    6    1    2   -0.000962   -0.000000
   -5   -2    6    2    2   -0.004716    0.000000
   -5   -2    6    3    2    0.002164   -0.000000
   -5   -2    6    4    2   -0.002698   -0.000000
   -5   -2    6    1    3    0.000143   -0.000000
   -5   -2    6    2    3    0.002164    0.000000
   -5   -2    6    3    3   -0.000547   -0.000000
   -5   -2    6    4    3   -0.001784   -0.000000
   -5   -2    6    1    4   -0.000339   -0.000000
   -5   -2    6    2    4   -0.002698    0.000000
   -5   -2    6    3    4   -0.001784    0.000000
   -5   -2    6    4    4    0.003699    0.000000
   -5   -2    7    1    1    0.003142    0.000000
   -5   -2    7    2    1    0.000879    0.000000
   -5   -2    7    3    1    0.000879    0.000000
   -5   -2    7    4    1   -0.001972   -0.000000
   -5   -2    7    1    2   -0.000879    0.000000
   -5   -2    7    2    2    0.000490    0.000000
   -5   -2    7    3    2   -0.001194    0.000000
   -5   -2    7    4    2   -0.000225    0.000000
   -5   -2    7    1    3   -0.000879    0.000000
   -5   -2    7    2    3   -0.001194   -0.000000
   -5   -2    7    3    3    0.000490   -0.000000
   -5   -2    7    4    3   -0.000225    0.000000
   -5   -2    7    1    4    0.001972   -0.000000
   -5   -2    7    2    4   -0.000225   -0.000000
   -5   -2    7    3    4   -0.000225   -0.000000
   -5   -2    7    4    4    0.002584    0.000000
   -5   -1   -1    1    1   -0.002215   -0.000000
   -5   -1   -1    2    1   -0.003518   -0.000000
   -5   -1   -1    3    1    0.001967    0.000000
   -5   -1   -1    4    1   -0.003518   -0.000000
   -5   -1   -1    1    2    0.003518   -0.000000
   -5   -1   -1    2    2   -0.001835    0.000000
   -5   -1   -1    3    2   -0.000094    0.000000
   -5   -1   -1    4    2   -0.000650    0.000000
   -5   -1   -1    1    3   -0.001967    0.000000
   -5   -1   -1    2    3   -0.000094   -0.000000
   -5   -1   -1    3    3    0.001183    0.000000
   -5   -1   -1    4    3   -0.000094   -0.000000
   -5   -1   -1    1    4    0.003518   -0.000000
   -5   -1   -1    2    4   -0.000650   -0.000000
   -5   -1   -1    3    4   -0.000094    0.000000
   -5   -1   -1    4    4   -0.001835   -0.000000
   -5   -1    0    1    1   -0.002352    0.000000
   -5   -1    0    2    1   -0.000344   -0.000000
   -5   -1    0    3    1    0.000339   -0.000000
   -5   -1    0    4    1    0.000397    0.000000
   -5   -1    0    1    2    0.000344   -0.000000
   -5   -1    0    2    2   -0.001115    0.000000
   -5   -1    0    3    2   -0.001580    0.000000
   -5   -1    0    4    2    0.000011   -0.000000
   -5   -1    0    1    3   -0.000339   -0.000000
   -5   -1    0    2    3   -0.001580   -0.000000
   -5   -1    0    3    3    0.000635   -0.000000
   -5   -1    0    4    3   -0.000709   -0.000000
   -5   -1    0    1    4   -0.000397    0.000000
   -5   -1    0    2    4    0.000011    0.000000
   -5   -1    0    3    4   -0.000709    0.000000
   -5   -1    0    4    4    0.000051    0.000000
   -5   -1    1    1    1   -0.002156   -0.000000
   -5   -1    1    2    1    0.002892   -0.000000
   -5   -1    1    3    1    0.000487    0.000000
   -5   -1    1    4    1    0.001448    0.000000
   -5   -1    1    1    2   -0.002892   -0.000000
   -5   -1    1    2    2    0.000158    0.000000
   -5   -1    1    3    2   -0.001818    0.000000
   -5   -1    1    4    2   -0.001479   -0.000000
   -5   -1    1    1    3   -0.000487    0.000000
   -5   -1    1    2    3   -0.001818   -0.000000
   -5   -1    1    3    3   -0.002428   -0.000000
   -5   -1    1    4    3    0.000800    0.000000
   -5   -1    1    1    4   -0.001448    0.000000
   -5   -1    1    2    4   -0.001479    0.000000
   -5   -1    1    3    4    0.000800   -0.000000
   -5   -1    1    4    4    0.004329    0.000000
   -5   -1    2    1    1   -0.004982    0.000000
   -5   -1    2    2    1   -0.002846   -0.000000
   -5   -1    2    3    1    0.000672   -0.000000
   -5   -1    2    4    1   -0.001954    0.000000
   -5   -1    2    1    2    0.002846   -0.000000
   -5   -1    2    2    2   -0.003922    0.000000
   -5   -1    2    3    2    0.000426   -0.000000
   -5   -1    2    4    2   -0.000780    0.000000
   -5   -1    2    1    3   -0.000672   -0.000000
   -5   -1    2    2    3    0.000426    0.000000
   -5   -1    2    3    3   -0.003694    0.000000
   -5   -1    2    4    3   -0.000612   -0.000000
   -5   -1    2    1    4    0.001954    0.000000
   -5   -1    2    2    4   -0.000780   -0.000000
   -5   -1    2    3    4   -0.000612    0.000000
   -5   -1    2    4    4    0.003253   -0.000000
   -5   -1    3    1    1   -0.002124    0.000000
   -5   -1    3    2    1   -0.003194   -0.000000
   -5   -1    3    3    1    0.001212   -0.000000
   -5   -1    3    4    1   -0.000730   -0.000000
   -5   -1    3    1    2    0.003194   -0.000000
   -5   -1    3    2    2   -0.005761    0.000000
   -5   -1    3    3    2    0.002918    0.000000
   -5   -1    3    4    2   -0.004494    0.000000
   -5   -1    3    1    3   -0.001212   -0.000000
   -5   -1    3    2    3    0.002918   -0.000000
   -5   -1    3    3    3   -0.000056    0.000000
   -5   -1    3    4    3   -0.001932    0.000000
   -5   -1    3    1    4    0.000730   -0.000000
   -5   -1    3    2    4   -0.004494   -0.000000
   -5   -1    3    3    4   -0.001932   -0.000000
   -5   -1    3    4    4   -0.001055   -0.000000
   -5   -1    4    1    1   -0.003731    0.000000
   -5   -1    4    2    1   -0.003435   -0.000000
   -5   -1    4    3    1    0.001220   -0.000000
   -5   -1    4    4    1    0.002432    0.000000
   -5   -1    4    1    2    0.003435   -0.000000
   -5   -1    4    2    2   -0.004741    0.000000
   -5   -1    4    3    2    0.001799   -0.000000
   -5   -1    4    4    2   -0.000494   -0.000000
   -5   -1    4    1    3   -0.001220   -0.000000
   -5   -1    4    2    3    0.001799    0.000000
   -5   -1    4    3    3    0.001523   -0.000000
   -5   -1    4    4    3   -0.001773    0.000000
   -5   -1    4    1    4   -0.002432    0.000000
   -5   -1    4    2    4   -0.000494    0.000000
   -5   -1    4    3    4   -0.001773   -0.000000
   -5   -1    4    4    4   -0.000791    0.000000
   -5   -1    5    1    1   -0.005100   -0.000000
   -5   -1    5    2    1    0.001277    0.000000
   -5   -1    5    3    1   -0.001504    0.000000
   -5   -1    5    4    1   -0.001469   -0.000000
   -5   -1    5    1    2   -0.001277    0.000000
   -5   -1    5    2    2   -0.001342    0.000000
   -5   -1    5    3    2   -0.000558    0.000000
   -5   -1    5    4    2    0.000189    0.000000
   -5   -1    5    1    3    0.001504    0.000000
   -5   -1    5    2    3   -0.000558   -0.000000
   -5   -1    5    3    3    0.003050   -0.000000
   -5   -1    5    4    3   -0.000379    0.000000
   -5   -1    5    1    4    0.001469   -0.000000
   -5   -1    5    2    4    0.000189   -0.000000
   -5   -1    5    3    4   -0.000379   -0.000000
   -5   -1    5    4    4   -0.001007    0.000000
   -5   -1    6    1    1    0.001321   -0.000000
   -5   -1    6    2    1    0.003154    0.000000
   -5   -1    6    3    1   -0.003216   -0.000000
   -5   -1    6    4    1   -0.001877   -0.000000
   -5   -1    6    1    2   -0.003154    0.000000
   -5   -1    6    2    2   -0.002442    0.000000
   -5   -1    6    3    2    0.002858    0.000000
   -5   -1    6    4    2   -0.001264   -0.000000
   -5   -1    6    1    3    0.003216   -0.000000
   -5   -1    6    2    3    0.002858   -0.000000
   -5   -1    6    3    3   -0.001805   -0.000000
   -5   -1    6    4    3   -0.000705    0.000000
   -5   -1    6    1    4    0.001877   -0.000000
   -5   -1    6    2    4   -0.001264    0.000000
   -5   -1    6    3    4   -0.000705   -0.000000
   -5   -1    6    4    4    0.001511    0.000000
   -5   -1    7    1    1    0.003372   -0.000000
   -5   -1    7    2    1   -0.000532    0.000000
   -5   -1    7    3    1   -0.000532    0.000000
   -5   -1    7    4    1   -0.002878   -0.000000
   -5   -1    7    1    2    0.000532    0.000000
   -5   -1    7    2    2    0.001994   -0.000000
   -5   -1    7    3    2   -0.002678   -0.000000
   -5   -1    7    4    2    0.000409    0.000000
   -5   -1    7    1    3    0.000532    0.000000
   -5   -1    7    2    3   -0.002678    0.000000
   -5   -1    7    3    3    0.001994    0.000000
   -5   -1    7    4    3    0.000409    0.000000
   -5   -1    7    1    4    0.002878   -0.000000
   -5   -1    7    2    4    0.000409   -0.000000
   -5   -1    7    3    4    0.000409   -0.000000
   -5   -1    7    4    4   -0.000500   -0.000000
   -5    0   -2    1    1    0.000522   -0.000000
   -5    0   -2    2    1    0.001157    0.000000
   -5    0   -2    3    1   -0.000166   -0.000000
   -5    0   -2    4    1    0.001498    0.000000
   -5    0   -2    1    2   -0.001157    0.000000
   -5    0   -2    2    2    0.002966   -0.000000
   -5    0   -2    3    2   -0.000867    0.000000
   -5    0   -2    4    2   -0.000156    0.000000
   -5    0   -2    1    3    0.000166   -0.000000
   -5    0   -2    2    3   -0.000867   -0.000000
   -5    0   -2    3    3    0.002511   -0.000000
   -5    0   -2    4    3   -0.001262   -0.000000
   -5    0   -2    1    4   -0.001498    0.000000
   -5    0   -2    2    4   -0.000156   -0.000000
   -5    0   -2    3    4   -0.001262    0.000000
   -5    0   -2    4    4   -0.002396    0.000000
   -5    0   -1    1    1   -0.002352   -0.000000
   -5    0   -1    2    1    0.000397    0.000000
   -5    0   -1    3    1    0.000339   -0.000000
   -5    0   -1    4    1   -0.000344   -0.000000
   -5    0   -1    1    2   -0.000397    0.000000
   -5    0   -1    2    2    0.000051    0.000000
   -5    0   -1    3    2   -0.000709    0.000000
   -5    0   -1    4    2    0.000011    0.000000
   -5    0   -1    1    3   -0.000339   -0.000000
   -5    0   -1    2    3   -0.000709   -0.000000
   -5    0   -1    3    3    0.000635   -0.000000
   -5    0   -1    4    3   -0.001580   -0.000000
   -5    0   -1    1    4    0.000344   -0.000000
   -5    0   -1    2    4    0.000011   -0.000000
   -5    0   -1    3    4   -0.001580    0.000000
   -5    0   -1    4    4   -0.001115    0.000000
   -5    0    0    1    1   -0.005123    0.000000
   -5    0    0    2    1   -0.000222   -0.000000
   -5    0    0    3    1   -0.004382   -0.000000
   -5    0    0    4    1   -0.000222   -0.000000
   -5    0    0    1    2    0.000222   -0.000000
   -5    0    0    2    2    0.001011    0.000000
   -5    0    0    3    2   -0.000563    0.000000
   -5    0    0    4    2   -0.001028    0.000000
   -5    0    0    1    3    0.004382   -0.000000
   -5    0    0    2    3   -0.000563   -0.000000
   -5    0    0    3    3    0.000838   -0.000000
   -5    0    0    4    3   -0.000563   -0.000000
   -5    0    0    1    4    0.000222   -0.000000
   -5    0    0    2    4   -0.001028   -0.000000
   -5    0    0    3    4   -0.000563    0.000000
   -5    0    0    4    4    0.001011   -0.000000
   -5    0    1    1    1    0.000878   -0.000000
   -5    0    1    2    1   -0.000136   -0.000000
   -5    0    1    3    1    0.000579   -0.000000
   -5    0    1    4    1   -0.002050    0.000000
   -5    0    1    1    2    0.000136   -0.000000
   -5    0    1    2    2   -0.003519    0.000000
   -5    0    1    3    2   -0.001056    0.000000
   -5    0    1    4    2   -0.003810   -0.000000
   -5    0    1    1    3   -0.000579   -0.000000
   -5    0    1    2    3   -0.001056   -0.000000
   -5    0    1    3    3    0.000132   -0.000000
   -5    0    1    4    3   -0.000932   -0.000000
   -5    0    1    1    4    0.002050    0.000000
   -5    0    1    2    4   -0.003810    0.000000
   -5    0    1    3    4   -0.000932    0.000000
   -5    0    1    4    4    0.000213    0.000000
   -5    0    2    1    1    0.001787   -0.000000
   -5    0    2    2    1    0.001205    0.000000
   -5    0    2    3    1   -0.001449    0.000000
   -5    0    2    4    1    0.000056    0.000000
   -5    0    2    1    2   -0.001205    0.000000
   -5    0    2    2    2    0.006587    0.000000
   -5    0    2    3    2   -0.001802   -0.000000
   -5    0    2    4    2    0.000559    0.000000
   -5    0    2    1    3    0.001449    0.000000
   -5    0    2    2    3   -0.001802    0.000000
   -5    0    2    3    3    0.000393   -0.000000
   -5    0    2    4    3    0.000070   -0.000000
   -5    0    2    1    4   -0.000056    0.000000
   -5    0    2    2    4    0.000559   -0.000000
   -5    0    2    3    4    0.000070    0.000000
   -5    0    2    4    4    0.006522    0.000000
   -5    0    3    1    1    0.003855   -0.000000
   -5    0    3    2    1   -0.002468   -0.000000
   -5    0    3    3    1    0.000398   -0.000000
   -5    0    3    4    1    0.004283    0.000000
   -5    0    3    1    2    0.002468   -0.000000
   -5    0    3    2    2    0.002142    0.000000
   -5    0    3    3    2   -0.001791    0.000000
   -5    0    3    4    2    0.000957    0.000000
   -5    0    3    1    3   -0.000398   -0.000000
   -5    0    3    2    3   -0.001791   -0.000000
   -5    0    3    3    3    0.007855    0.000000
   -5    0    3    4    3   -0.001804   -0.000000
